Account_Number,Account_Type,Final_Decision,Current_Delinquency_status,Application_Date,Application_Score,Cheque_Card_Flag,Existing_Customer_Flag,Gross_Annual_Income,Home_Telephone_Number,Insurance_Required,Loan_Amount,Loan_Payment_Frequency,Loan_Payment_Method,Marital_Status,Number_of_Dependants,Number_of_Payments,Occupation_Code,Promotion_Type,Residential_Status,Time_at_Address,Time_in_Employment,Time_with_Bank,Weight_Factor,GB_Flag,Age_of_Applicant,Application_Month,Bureau_Score,SP_ER_Reference,SP_Number_Of_Searches_L6M,SP_Number_of_CCJs,Loan_to_income,split
10074012402,FL,Accept,1,20060228,920,Y,N,11000,Y,,0,W,B,M,2,999,M,RR,H,900,100,405,2,Good,30,200602,917,1,9,0,-9999998,Development
10192122075,VL,Decline,,20060822,665,N,N,8000,Y,Y,1000,W,B,S,0,999,B,RR,T,1,7,112,2,Rejects,22,200608,701,3,0,0,12.5,Development
10752303120,FL,Accept,1,20060529,870,N,N,9000,Y,Y,31000,M,B,S,0,30,M,RR,O,400,200,112,2,Good,22,200605,857,1,4,0,344.44,Development
10380598537,VL,Accept,2,20061205,935,N,N,0,Y,N,2000,,,M,0,999,P,RR,H,3500,0,1206,2,Indeterminate,66,200612,951,1,0,0,-9999997,Development
10331255485,FL,Accept,0,20060825,985,Y,Y,75000,Y,N,10000,M,B,M,0,999,B,RR,H,406,1700,1302,2,Good,47,200608,1027,1,6,0,13.33,Development
10788187171,FL,Decline,,20060516,685,N,N,18015,Y,N,6000,W,B,D,3,36,B,OT,H,5,0,212,2,Rejects,47,200605,753,3,0,0,33.31,Development
10544698468,FL,Accept,0,20070104,985,Y,N,10000,Y,N,3000,W,S,M,3,999,M,RR,H,1300,1500,1603,2,Good,44,200701,954,1,1,0,30,Development
10028634486,VL,Accept,0,20060217,970,Y,N,0,Y,N,2500,,,M,0,999,P,RR,H,2000,0,2001,2,Good,61,200602,970,1,0,0,-9999997,Development
10866472838,FL,Accept,0,20060319,985,Y,N,14000,Y,N,8000,M,B,M,0,60,B,RR,H,2100,1700,1112,2,Good,58,200603,970,1,1,0,57.14,Development
10093217299,FL,Accept,,20070129,870,Y,N,8500,Y,N,5000,M,B,S,0,36,M,RR,T,800,201,412,2,NTU,43,200701,972,1,0,1,58.82,Development
10295144643,FL,Decline,,20060406,685,N,N,10400,Y,Y,2500,W,S,M,2,0,M,OT,H,1104,9,112,2,Rejects,38,200604,753,3,0,0,24.04,Development
10678969857,FL,Accept,,20060312,1015,Y,N,12030,Y,N,1000,M,B,S,0,12,M,RR,H,2600,206,701,2,NTU,26,200603,941,1,1,0,8.31,Development
10804521674,VL,Accept,1,20061012,940,Y,N,16000,Y,Y,7000,W,B,S,0,999,M,OT,O,1000,600,605,2,Good,23,200610,942,1,0,0,43.75,Development
10260496879,FL,Accept,0,20061019,980,Y,N,24000,Y,N,10000,M,B,M,2,999,B,OT,H,500,901,211,2,Good,30,200610,956,1,3,0,41.67,Development
10886857399,FL,Decline,,20060613,825,N,N,10000,Y,N,3300,W,S,M,3,36,M,RR,T,300,800,104,2,Rejects,36,200606,808,4,0,0,33,Development
10837569028,FL,Accept,1,20070129,915,N,N,8268,Y,N,1500,M,B,S,0,24,B,OT,O,2100,11,911,2,Good,21,200701,951,1,0,0,18.14,Development
10092609651,FL,Decline,,20061220,750,N,N,7500,Y,Y,815,W,B,S,2,12,M,OT,O,2300,6,6,2,Rejects,23,200612,798,3,0,0,10.87,Development
10113105861,FL,Accept,1,20060430,960,Y,N,14000,Y,Y,500,W,B,M,0,999,M,AD,H,400,1700,1202,2,Good,49,200604,946,1,0,0,3.57,Development
10526943421,FL,Accept,0,20060306,965,Y,N,12000,Y,Y,17000,W,Q,M,0,24,M,RR,H,204,407,307,2,Good,28,200603,917,1,1,0,141.67,Development
10387084484,FL,Accept,0,20060830,985,Y,N,21000,Y,N,9345,M,B,M,3,999,B,RR,H,1500,1806,1208,2,Good,46,200608,1013,1,1,0,44.5,Development
10068649613,FL,Accept,0,20060618,1000,Y,N,25000,Y,N,2000,M,B,M,5,24,M,RR,H,300,1500,1208,2,Good,36,200606,1013,1,1,0,8,Development
10543503246,FL,Accept,,20060405,960,Y,N,11000,Y,N,1000,M,B,M,1,999,B,RR,H,700,1100,604,2,NTU,29,200604,910,1,5,0,9.09,Development
10666587767,VL,Accept,1,20060326,885,N,N,10000,Y,Y,3500,W,B,S,0,999,M,OT,T,200,201,907,2,Good,22,200603,891,1,2,0,35,Development
10477912123,FL,Accept,0,20060714,985,Y,Y,14300,Y,N,8000,M,B,M,1,999,M,RR,H,600,1700,1303,2,Good,36,200607,1013,1,7,0,55.94,Development
10251471419,FL,Accept,1,20061102,950,N,N,12000,Y,N,1000,W,S,S,0,12,M,OT,O,506,1,305,2,Good,20,200611,881,1,1,0,8.33,Development
10086318585,VL,Accept,0,20060322,985,Y,N,15000,Y,N,6600,W,B,M,3,999,M,AD,H,1200,2300,1212,2,Good,48,200603,976,1,0,0,44,Development
10781584475,VL,Accept,0,20060814,985,Y,N,10000,Y,N,4800,M,Q,M,0,999,M,RR,H,5700,2200,1109,2,Good,57,200608,1012,1,11,0,48,Development
10401719648,FL,Accept,1,20060307,890,N,N,9000,Y,Y,4600,M,B,Z,2,9,M,RR,T,206,5,101,2,Good,33,200603,828,1,1,0,51.11,Development
10448616568,FL,Accept,2,20060304,945,Y,N,15000,Y,N,3000,F,B,M,0,24,M,RR,H,900,900,205,2,Indeterminate,43,200603,870,2,0,0,20,Development
10859210336,FL,Accept,0,20060617,1035,Y,N,14500,Y,N,600,M,B,M,4,12,B,RR,H,205,1109,1208,2,Good,38,200606,920,2,1,0,4.14,Development
10095932566,FL,Accept,0,20060811,975,Y,N,22000,Y,N,7200,F,Q,M,5,999,M,RR,H,1100,500,510,2,Good,44,200608,968,1,1,0,32.73,Development
10563839876,FL,Accept,0,20061117,980,Y,N,20000,Y,N,5700,W,S,M,1,999,M,RR,H,210,603,709,2,Good,27,200611,954,1,3,0,28.5,Development
10307185617,VL,Accept,1,20060329,920,N,N,10900,Y,Y,4600,W,B,M,0,999,M,RR,H,2600,606,308,2,Good,59,200603,946,1,0,0,42.2,Development
10392314152,FL,Accept,0,20060821,980,Y,N,12000,Y,N,2400,W,B,S,0,24,M,RR,O,1702,503,712,2,Good,25,200608,979,1,2,0,20,Development
10719717944,FL,Accept,1,20060225,900,Y,N,25000,Y,,0,M,B,M,4,999,P,RR,H,102,600,109,2,Good,44,200602,819,4,2,0,-9999998,Development
10111525362,VL,Accept,1,20060821,955,Y,N,12000,Y,Y,4500,X,X,M,3,999,M,RR,H,510,1000,409,2,Good,38,200608,939,2,1,0,37.5,Development
10623785309,FL,Accept,0,20070125,985,Y,N,18000,Y,N,1200,M,B,M,2,999,B,AD,H,700,1900,1811,2,Good,37,200701,1010,1,1,0,6.67,Development
10813110758,FL,Accept,0,20060720,975,Y,N,28000,Y,N,3600,M,B,M,2,999,P,RR,H,300,500,112,2,Good,30,200607,943,1,2,0,12.86,Development
10540611349,FL,Accept,4,20061018,895,N,N,7244,Y,Y,1337,M,B,D,0,24,M,RR,H,1200,303,303,2.5,Bad,54,200610,866,1,0,0,18.46,Development
10998687326,FL,Accept,0,20060726,1020,Y,N,16000,Y,Y,1558,M,B,M,2,24,P,RR,H,406,1000,811,2,Good,34,200607,977,1,8,0,9.74,Development
10990698429,FL,Decline,,20060524,860,Y,N,7000,Y,Y,12200,W,B,M,4,24,M,RR,T,3600,203,105,2,Rejects,36,200605,817,3,0,0,174.29,Development
10180904473,FL,Decline,,20060405,830,N,Y,13000,Y,Y,9200,M,B,M,3,12,M,OT,T,1300,1511,1001,2,Rejects,36,200604,822,1,9,2,70.77,Development
10283716800,VL,Accept,1,20060403,885,N,N,10000,Y,N,5000,W,Q,M,0,999,M,RR,H,300,1,807,2,Good,27,200604,904,4,1,0,50,Development
10976559543,FL,Accept,,20061201,1040,Y,N,13000,N,Y,1084,W,B,S,0,12,M,RR,H,3600,4400,3707,2,NTU,64,200612,986,1,1,0,8.34,Development
10395170446,FL,Accept,0,20060928,1050,Y,N,11874,Y,Y,1626,M,B,M,0,12,B,RR,H,1700,600,1207,2,Good,50,200609,1001,1,1,0,13.69,Development
10745060991,VL,Accept,0,20061010,970,Y,N,10500,Y,N,1000,M,B,S,0,999,B,RR,O,3000,700,503,2,Good,32,200610,994,1,2,0,9.52,Development
10424614299,FL,Decline,,20070111,785,N,N,0,Y,N,600,,,M,2,12,P,RR,H,1003,0,904,2,Rejects,44,200701,791,2,0,0,-9999997,Development
10150508526,FL,Accept,1,20060929,860,Y,N,6500,Y,N,2000,M,B,M,1,36,B,OT,T,1500,606,908,2,Good,53,200609,1012,1,1,6,30.77,Development
10123361688,FL,Accept,0,20060811,985,Y,Y,35000,Y,N,10000,M,B,M,1,999,B,RR,H,510,1003,1004,2,Good,36,200608,1027,4,7,0,28.57,Development
10877750765,FL,Accept,0,20061102,1010,Y,Y,70000,Y,N,15000,F,B,M,2,999,P,RR,H,2000,2200,1302,2,Good,51,200611,1024,1,3,0,21.43,Development
10820379887,FL,Decline,,20061129,710,N,N,14400,Y,Y,1000,M,S,M,1,0,M,RR,O,6,900,211,2,Rejects,24,200611,766,3,0,0,6.94,Development
10580409643,FL,Decline,,20060211,910,N,N,23000,Y,Y,18400,W,B,S,0,12,M,RR,T,3,201,12,2,Rejects,30,200602,839,4,0,0,80,Development
10178281457,VL,Accept,0,20060411,985,Y,N,17800,Y,Y,1000,M,B,M,2,999,M,AD,H,906,2100,1201,2,Good,52,200604,970,1,1,0,5.62,Development
10397182390,VL,Accept,,20070126,985,Y,N,25000,Y,N,5300,M,B,M,2,999,M,RR,H,1400,2000,1310,2,NTU,48,200701,1042,1,3,0,21.2,Development
10115371763,VL,Accept,,20060930,915,Y,N,10000,Y,Y,6880,M,Q,S,0,999,B,RR,O,1700,600,112,2,NTU,23,200609,856,1,3,0,68.8,Development
10968288556,FL,Accept,1,20060308,925,N,N,0,Y,Y,651,,,S,0,12,O,AD,O,2011,0,310,2,Good,20,200603,928,1,1,0,-9999997,Development
10877774741,FL,Accept,,20060218,870,N,N,900000,Y,Y,2000,W,Q,S,0,0,M,RR,O,2201,300,103,2,NTU,23,200602,843,1,0,0,0.22,Development
10079752327,FL,Accept,0,20070119,975,Y,N,15000,Y,N,2500,M,B,S,0,24,P,RR,L,2000,0,811,2,Good,28,200701,1002,1,3,0,16.67,Development
10495098131,FL,Accept,,20060808,915,Y,Y,10200,Y,Y,6000,M,B,M,0,999,B,RR,H,7,300,6,2,NTU,25,200608,871,2,3,0,58.82,Development
10852593924,FL,Accept,1,20061218,920,Y,N,8000,Y,Y,2107,M,B,S,0,18,B,RR,O,2211,305,2304,2,Good,23,200612,867,1,1,0,26.34,Development
10668312120,FL,Accept,0,20060828,990,Y,N,4000,Y,N,4000,F,Q,M,4,999,P,OT,H,800,400,708,2,Good,47,200608,999,1,11,0,100,Development
10737239179,VL,Accept,1,20060920,950,Y,N,18000,Y,Y,4000,W,B,Z,1,999,M,RR,H,101,401,104,2,Good,26,200609,883,2,3,0,22.22,Development
10505427405,FL,Decline,,20061124,710,N,N,15000,Y,Y,1200,W,B,M,4,0,M,AD,T,800,400,5,2,Rejects,29,200611,814,1,1,2,8,Development
10620954695,FL,Accept,1,20061023,960,Y,N,25000,Y,N,500,W,S,M,0,999,B,RR,H,105,1500,1211,2,Good,30,200610,939,1,0,0,2,Development
10222898700,VL,Accept,4,20060527,860,Y,N,12000,Y,N,6000,M,B,S,0,999,B,RR,O,606,9,7,2.5,Bad,20,200605,827,1,3,0,50,Development
10467225125,FL,Decline,,20070101,690,N,N,8640,Y,Y,1109,W,B,S,0,18,M,RR,O,2605,1,0,2,Rejects,26,200701,735,3,0,0,12.84,Development
10141222067,VL,Accept,,20060906,890,Y,N,15500,Y,N,10000,W,B,S,0,999,M,RR,O,1500,506,507,2,NTU,26,200609,979,1,1,1,64.52,Development
10644273611,FL,Accept,4,20060807,720,N,N,22500,Y,Y,5000,W,S,M,0,999,M,RR,H,103,1000,411,2.5,Bad,33,200608,778,2,6,0,22.22,Development
10870207292,VL,Accept,,20061221,915,N,N,15300,Y,Y,2000,W,Q,M,2,999,M,OT,H,4,500,604,2,NTU,28,200612,896,2,1,0,13.07,Development
10159528069,FL,Decline,,20061013,665,N,N,5000,Y,Y,2000,W,S,M,0,0,M,RR,T,900,3,109,2,Rejects,30,200610,684,1,4,0,40,Development
10851522538,VL,Accept,,20060304,940,Y,N,11960,Y,Y,4000,W,B,S,0,999,M,RR,H,2500,400,402,2,NTU,28,200603,917,1,0,0,33.44,Development
10166942967,FL,Accept,,20060724,870,N,N,11000,Y,N,2500,W,S,M,2,999,M,RR,H,306,700,308,2,NTU,27,200607,830,4,0,0,22.73,Development
10514526773,FL,Accept,1,20060818,895,N,N,9800,Y,Y,1733,W,Q,S,0,12,M,RR,O,1100,306,107,2,Good,20,200608,810,2,1,0,17.68,Development
10507406052,FL,Decline,,20060420,865,N,N,9000,Y,Y,6600,W,B,S,1,12,M,RR,T,207,100,11,2,Rejects,28,200604,804,3,0,0,73.33,Development
10994305785,FL,Accept,1,20070108,950,Y,N,25000,Y,N,3000,W,B,S,2,999,M,RR,H,400,600,212,2,Good,34,200701,938,1,11,0,12,Development
10322873707,FL,Accept,,20060308,825,N,N,8000,Y,Y,43500,W,B,S,0,36,M,AD,O,300,100,12,2,NTU,19,200603,830,4,0,0,543.75,Development
10249883413,FL,Accept,0,20060930,985,Y,N,10000,Y,N,4000,X,X,M,0,999,M,RR,H,2000,3000,1103,2,Good,50,200609,1020,1,3,0,40,Development
10468229675,FL,Accept,1,20061110,925,Y,Y,22000,Y,N,3400,M,B,M,0,24,P,AD,H,2700,2100,1101,2,Good,51,200611,1058,1,13,2,15.45,Development
10344348646,FL,Decline,,20060325,780,N,N,13000,Y,Y,9200,W,S,S,0,12,M,RR,O,2402,500,0,2,Rejects,24,200603,753,3,0,0,70.77,Development
10010518115,FL,Accept,1,20061023,930,Y,N,17000,Y,N,5000,W,S,M,3,999,M,RR,H,1009,800,1201,2,Good,34,200610,861,1,5,0,29.41,Development
10641599591,FL,Accept,0,20060705,975,Y,N,8000,Y,N,3600,F,B,M,2,36,B,RR,H,6,600,1010,2,Good,35,200607,1009,2,0,0,45,Development
10719706078,FL,Accept,0,20060301,985,Y,Y,27500,Y,,0,M,B,M,3,999,P,RR,H,800,2600,209,2,Good,46,200603,912,1,1,0,-9999998,Development
10332422852,FL,Accept,1,20060302,565,N,N,8840,Y,Y,43500,W,B,S,0,36,M,RR,T,100,7,0,2,Good,26,200603,714,1,4,3,492.08,Development
10431012743,FL,Accept,0,20060520,985,Y,N,15000,Y,N,4500,M,Q,M,0,48,M,RR,H,2000,1500,1202,2,Good,58,200605,970,1,3,0,30,Development
10606545694,FL,Accept,1,20060321,945,N,N,9880,Y,Y,5700,W,B,S,0,12,B,RR,O,2600,400,201,2,Good,26,200603,846,1,0,0,57.69,Development
10769592851,FL,Accept,1,20070122,940,Y,N,10000,Y,N,1000,M,B,M,0,999,B,RR,H,400,300,704,2,Good,48,200701,934,1,1,0,10,Development
10558184196,FL,Accept,1,20061107,875,N,N,6250,Y,Y,543,M,B,S,0,12,B,RR,O,1700,3,3,2,Good,18,200611,813,1,2,0,8.69,Development
10224610359,FL,Accept,1,20060223,945,N,N,15500,Y,N,4750,M,B,S,0,36,P,RR,O,2004,400,607,2,Good,20,200602,983,1,0,0,30.65,Development
10983685154,FL,Accept,0,20060321,985,Y,N,19162,Y,N,1000,M,B,M,4,36,B,RR,H,500,1400,1103,2,Good,37,200603,1002,1,2,0,5.22,Development
10494460311,FL,Decline,,20061218,700,N,N,10000,Y,Y,2000,M,B,W,0,0,B,AD,T,2000,800,112,2,Rejects,55,200612,781,3,0,0,20,Development
10289537724,VL,Accept,0,20060201,985,Y,Y,22000,Y,N,10000,X,B,M,0,999,M,RR,H,1800,1800,911,2,Good,39,200602,971,1,4,0,45.45,Development
10048230295,FL,Accept,1,20061117,905,N,N,8320,Y,Y,543,W,B,S,0,12,M,RR,O,400,409,3,2,Good,25,200611,810,1,3,0,6.53,Development
10667357956,FL,Decline,,20061004,1015,Y,N,8000,Y,N,600,W,B,M,0,12,B,RR,H,605,102,109,2,Rejects,34,200610,935,1,2,0,7.5,Development
10654513636,VL,Accept,,20070112,920,Y,N,15000,Y,Y,4500,W,Q,M,1,999,M,AD,T,9,400,801,2,NTU,24,200701,893,2,5,0,30,Development
10143635766,VL,Accept,5,20061205,940,Y,N,12000,Y,Y,1500,M,B,S,0,999,B,RR,T,600,2100,1206,2.5,Bad,38,200612,949,1,0,0,12.5,Development
10643719442,FL,Accept,1,20070125,935,Y,N,21500,Y,Y,9393,M,B,Z,2,48,B,RR,H,701,1900,1206,2,Good,40,200701,868,1,0,0,43.69,Development
10754901098,FL,Accept,0,20060902,985,Y,N,10880,Y,N,10000,W,B,M,2,999,M,RR,H,1705,1311,1209,2,Good,41,200609,1009,1,1,0,91.91,Development
10700003016,VL,Accept,,20070104,710,Y,N,8960,Y,Y,1170,W,B,S,0,999,M,RR,L,100,100,210,2,NTU,22,200701,758,2,2,0,13.06,Development
10317783007,FL,Decline,,20060209,835,Y,N,28000,Y,N,9000,M,B,M,1,42,B,AD,H,1200,2500,1111,2,Rejects,42,200602,848,1,0,17,32.14,Development
10663077472,FL,Decline,,20061207,705,N,N,13624,Y,Y,5000,W,S,D,2,999,B,RR,H,1,308,2,2,Rejects,33,200612,770,3,0,0,36.7,Development
10866689371,FL,Accept,2,20061102,805,N,N,10000,Y,Y,1109,W,B,M,0,18,M,RR,T,206,6,7,2,Indeterminate,34,200611,802,1,5,0,11.09,Development
10710833885,FL,Accept,,20061107,850,N,N,8320,N,Y,1500,W,Q,M,0,0,M,OT,H,10,900,102,2,NTU,25,200611,822,2,0,0,18.03,Development
10818818773,FL,Accept,1,20070129,950,N,N,13000,Y,N,600,W,B,S,0,12,B,RR,O,1600,11,412,2,Good,23,200701,950,1,0,0,4.62,Development
10790839597,VL,Decline,,20060327,705,N,N,25000,Y,N,5000,W,S,M,4,999,M,RR,H,1507,200,0,2,Rejects,39,200603,647,3,0,0,20,Development
10409530214,FL,Accept,1,20060712,870,Y,N,24500,Y,Y,2000,W,Q,M,1,999,M,RR,H,100,100,610,2,Good,36,200607,837,4,1,0,8.16,Development
10366145799,VL,Accept,,20061219,905,N,N,7650,Y,N,2000,W,Q,M,2,999,M,RR,H,300,300,1107,2,NTU,39,200612,933,1,2,0,26.14,Development
10042530436,VL,Accept,1,20060527,950,N,N,10595,Y,N,4800,F,Q,M,0,999,M,RR,H,2900,2000,306,2,Good,52,200605,970,1,0,0,45.3,Development
10726748112,VL,Accept,1,20061130,930,Y,N,10000,Y,N,3000,W,S,S,0,999,M,RR,O,1800,200,702,2,Good,18,200611,912,4,0,0,30,Development
10404443415,VL,Accept,,20060604,910,Y,N,23000,Y,N,6500,M,B,S,0,999,B,RR,H,300,1200,112,2,NTU,30,200606,834,4,0,0,28.26,Development
10877340377,FL,Accept,0,20060610,985,Y,N,27000,Y,N,3150,M,B,M,2,999,B,RR,H,306,1703,1011,2,Good,34,200606,1013,1,15,0,11.67,Development
10409818970,VL,Accept,,20070124,960,Y,N,20000,Y,N,3000,M,B,M,2,999,P,RR,H,3700,1506,112,2,NTU,38,200701,850,1,2,0,15,Development
10491851132,FL,Accept,1,20060215,915,N,N,9600,Y,N,4500,W,Q,M,0,60,B,RR,H,2500,500,312,2,Good,48,200602,946,1,1,0,46.88,Development
10864207604,FL,Accept,,20060405,895,N,N,7500,Y,Y,17400,W,B,D,0,18,M,RR,H,300,201,209,2,NTU,42,200604,846,1,2,0,232,Development
10359574742,VL,Accept,,20060923,980,Y,N,14000,Y,N,5500,M,B,S,0,999,P,RR,O,2400,109,508,2,NTU,24,200609,987,1,0,0,39.29,Development
10126366757,FL,Accept,1,20060326,925,N,N,1300,Y,N,1500,F,B,M,0,24,M,OT,H,2500,3,303,2,Good,49,200603,970,1,1,0,115.38,Development
10747995958,FL,Accept,,20060606,895,Y,N,11500,Y,Y,24300,W,Q,S,0,24,M,RR,O,1000,200,103,2,NTU,29,200606,838,1,2,0,211.3,Development
10052514893,FL,Accept,1,20060801,905,N,N,7000,Y,Y,1000,W,B,M,4,24,M,RR,H,1600,600,201,2,Good,45,200608,870,1,7,0,14.29,Development
10167194590,FL,Decline,,20060828,790,N,N,6500,Y,Y,600,W,B,M,0,0,M,RR,T,201,3,112,2,Rejects,29,200608,817,1,0,0,9.23,Development
10542357115,FL,Accept,0,20061117,985,Y,N,11000,Y,N,1200,M,B,Z,0,999,B,RR,H,402,1200,405,2,Good,48,200611,1039,1,1,0,10.91,Development
10845024045,FL,Accept,,20060521,920,N,N,10000,Y,N,6000,M,B,S,0,36,M,RR,H,3300,1000,909,2,NTU,33,200605,941,1,0,0,60,Development
10989255860,FL,Accept,1,20060707,930,N,N,13800,Y,Y,1327,M,B,S,0,18,M,AD,H,106,405,312,2,Good,31,200607,930,2,1,0,9.62,Development
10763934887,VL,Accept,1,20061103,940,Y,N,12544,Y,N,3000,W,B,S,0,999,M,RR,O,1300,500,101,2,Good,21,200611,905,4,3,0,23.92,Development
10320941622,FL,Accept,5,20061012,920,Y,N,8000,Y,Y,5900,W,S,M,2,999,M,RR,O,705,1000,911,2.5,Bad,32,200610,876,1,1,0,73.75,Development
10220539520,VL,Accept,,20070115,985,Y,N,16500,Y,N,4800,W,B,M,0,999,B,RR,H,4,1400,306,2,NTU,30,200701,1005,2,1,0,29.09,Development
10879388945,VL,Accept,6,20060815,950,Y,N,10000,Y,Y,2000,X,Q,M,4,999,B,RR,H,200,600,603,2.5,Bad,44,200608,936,1,7,0,20,Development
10458362621,FL,Accept,,20061006,855,N,N,12000,N,Y,2000,W,S,S,0,0,M,OT,T,600,700,308,2,NTU,35,200610,845,1,0,0,16.67,Development
10538251965,FL,Decline,,20060628,715,N,Y,10600,Y,N,5000,M,B,S,0,36,B,RR,O,2400,1400,0,2,Rejects,29,200606,799,3,0,0,47.17,Development
10443416584,VL,Accept,,20061220,895,N,N,16000,Y,N,3000,X,B,M,0,999,M,RR,T,10,600,804,2,NTU,30,200612,919,3,0,0,18.75,Development
10360473780,FL,Accept,0,20060804,1005,Y,Y,38880,Y,N,6000,M,B,M,4,999,P,RR,H,1300,1000,1503,2,Good,40,200608,1029,1,7,0,15.43,Development
10347900954,FL,Accept,1,20061226,845,N,N,25000,N,N,11300,W,Q,S,1,999,M,RR,O,1000,1500,210,2,Good,33,200612,828,1,2,0,45.2,Development
10042924723,VL,Accept,,20060711,970,Y,N,36000,Y,N,9500,M,B,M,0,999,P,RR,H,200,6,706,2,NTU,26,200607,1002,1,1,0,26.39,Development
10918859833,FL,Accept,1,20061111,940,Y,N,18000,Y,N,3000,M,B,M,2,36,M,RR,H,300,200,106,2,Good,36,200611,927,1,1,0,16.67,Development
10972890539,FL,Accept,1,20060625,960,Y,N,22000,Y,N,1500,M,B,M,2,999,B,RR,H,1400,1900,3,2,Good,50,200606,941,1,1,0,6.82,Development
10950105444,FL,Accept,0,20060313,1010,N,N,11000,Y,Y,14800,M,B,S,0,12,B,AD,O,2600,700,407,2,Good,26,200603,972,1,0,0,134.55,Development
10053907748,FL,Accept,0,20070130,985,Y,N,14000,Y,N,7000,M,B,M,1,999,B,RR,H,500,1300,1207,2,Good,31,200701,1013,1,7,0,50,Development
10026683817,FL,Accept,0,20060618,965,Y,N,6240,Y,N,1050,W,Q,M,1,999,M,RR,H,400,300,307,2,Good,28,200606,979,1,1,0,16.83,Development
10009661082,FL,Accept,1,20061219,960,N,N,18000,Y,N,5000,W,X,M,3,24,M,RR,H,801,700,1111,2,Good,29,200612,978,1,2,0,27.78,Development
10631105951,FL,Accept,1,20061103,900,N,N,8000,Y,Y,543,W,B,S,0,12,M,OT,O,1000,8,111,2,Good,18,200611,828,1,0,0,6.79,Development
10690108102,VL,Accept,1,20060808,735,N,Y,13000,Y,N,4540,M,S,M,2,999,M,RR,T,1500,400,110,2,Good,36,200608,815,1,1,1,34.92,Development
10363813439,VL,Accept,1,20060822,895,N,N,12000,Y,Y,3000,M,B,S,0,999,B,RR,T,500,600,701,2,Good,23,200608,904,1,9,0,25,Development
10590330853,FL,Accept,1,20061020,905,N,N,19000,Y,N,4000,M,B,M,2,999,O,OT,H,800,106,404,2,Good,27,200610,982,1,2,0,21.05,Development
10021184976,FL,Accept,0,20061204,970,Y,N,6600,Y,Y,3317,M,B,S,0,24,M,RR,O,910,205,710,2,Good,22,200612,961,1,5,0,50.26,Development
10762770992,FL,Accept,1,20060413,925,N,N,12000,Y,N,10000,M,B,M,0,999,M,RR,H,1310,1500,905,2,Good,47,200604,941,1,9,0,83.33,Development
10941815621,FL,Accept,0,20061012,995,Y,N,14000,Y,Y,2453,W,B,M,2,24,M,RR,H,810,810,1211,2,Good,52,200610,1001,1,1,0,17.52,Development
10212136001,FL,Accept,1,20060830,815,N,N,8000,Y,N,4300,M,B,S,0,999,O,OT,H,910,405,407,2,Good,30,200608,982,1,1,2,53.75,Development
10082483382,FL,Accept,1,20060803,950,N,N,14000,Y,N,5000,M,B,M,3,60,B,RR,H,1400,2100,1202,2,Good,39,200608,981,1,3,0,35.71,Development
10873272571,FL,Accept,1,20070122,960,Y,N,9000,Y,N,1850,M,B,S,0,12,M,OT,O,306,3,3,2,Good,21,200701,870,4,0,0,20.56,Development
10975161419,VL,Accept,0,20061215,965,Y,N,7000,Y,N,4000,F,B,M,2,999,B,RR,H,300,200,503,2,Good,32,200612,986,2,2,0,57.14,Development
10512990469,VL,Accept,5,20060725,920,N,N,9000,Y,N,2200,M,S,M,3,999,M,RR,H,800,700,711,2.5,Bad,32,200607,912,1,0,0,24.44,Development
10297900880,FL,Accept,1,20060327,870,Y,N,22500,Y,,0,M,B,M,2,999,M,RR,H,206,7,1,2,Good,28,200603,840,1,4,0,-9999998,Development
10383310877,FL,Accept,1,20060929,780,N,N,6000,Y,N,500,W,S,S,0,12,M,RR,O,2100,600,0,2,Good,22,200609,729,1,2,0,8.33,Development
10528804166,VL,Accept,,20070104,955,Y,N,12000,Y,Y,2500,W,Q,M,1,999,M,AD,H,201,1000,1003,2,NTU,30,200701,942,1,3,0,20.83,Development
10114053246,FL,Decline,,20061201,840,Y,N,6452,Y,Y,1672,W,B,M,1,24,M,AD,T,6,6,407,2,Rejects,20,200612,818,3,0,0,25.91,Development
10713953436,FL,Accept,,20070125,985,Y,N,9500,Y,Y,5000,W,Q,M,0,36,B,RR,H,6200,2800,1005,2,NTU,63,200701,971,1,1,0,52.63,Development
10068321750,VL,Accept,,20061220,905,Y,N,20000,Y,Y,1000,W,Q,M,1,999,B,RR,L,7,308,311,2,NTU,35,200612,846,2,2,0,5,Development
10140860916,VL,Accept,,20061229,980,Y,N,15200,Y,N,1000,M,B,M,2,999,M,RR,H,806,800,304,2,NTU,32,200612,1013,1,2,0,6.58,Development
10208343062,FL,Accept,1,20060719,960,Y,N,8000,Y,N,3000,M,B,S,0,24,O,RR,O,2200,700,507,2,Good,22,200607,983,1,0,0,37.5,Development
10154330148,FL,Accept,0,20061125,985,Y,N,18000,Y,Y,6130,W,B,M,0,53,B,RR,H,1300,1100,1002,2,Good,60,200611,1013,1,1,0,34.06,Development
10356214463,VL,Accept,,20070130,985,Y,N,12000,Y,N,3000,M,B,M,0,999,B,RR,H,1000,1200,1302,2,NTU,57,200701,1039,1,3,0,25,Development
10375498729,FL,Accept,2,20060810,995,Y,N,13000,Y,Y,600,M,B,S,0,6,B,RR,T,2400,205,505,2,Indeterminate,24,200608,949,1,0,0,4.62,Development
